OBJECTID,STRKAFS,NAVN,FORKORTELSE,FRA_KM,TIL_KM,KM,BANEKLASSE,BEMAERKNING,BTRTYPE,CENTER_UTM_X,CENTER_UTM_Y,HVDSTRK,HVDSTRK_NAVN,HVDSTRK_FORK,DELSTRK_NAVN,DELSTRK_FORK,DELSTRK,BANENR,BANENR_NAVN,BANENR_FORK,KPMSTRK,RELEASE,RELEASEDATO,STRKAFS_PARENT,TIB,SOURCEOBJECTID,BTRTYPETEKST,BANEKLASSETEKST,CENTER_GPS_X,CENTER_GPS_Y,GLOBALID,Shape__Area,Shape__Length
367663,292014,Vejen - Holsted,Vn-Hq,12.4,25.2,,2,,1,,,29,Lunderskov - Esbjerg,Lk-Es,Lunderskov - Bramming,Lk-Bm,292000,29,(Lunderskov) - Bramming,Lk-Bm,29,,6/17/2026 8:54:23 AM,,1029,35674,Fri Bane,Hovedbane,,,1431b5a1-afce-4d4e-ac7d-e2852546dcb1,462190.573974609,26299.3954948119
367664,266079,Rødekro,Rq,78.217,80.731,79.568,2,,2,521254.35666358,6102537.29901712,26,Fredericia - Padborg,Fa-Pa,Vojens - TIinglev,Oj-Te,266000,98,(Lunderskov) - Tinglev,Lk-Te,26,,6/17/2026 8:54:23 AM,,26,1605,Station,Hovedbane,9.33283602,55.0691525,0d3e90c4-6e89-4af2-906e-8098bc16237d,152061.133789063,6237.54070244748
367665,266084,Rødekro - Tinglev,Rq-Te,80.731,93.732,,2,,1,,,26,Fredericia - Padborg,Fa-Pa,Vojens - TIinglev,Oj-Te,266000,98,(Lunderskov) - Tinglev,Lk-Te,26,,6/17/2026 8:54:23 AM,,26,1804,Fri Bane,Hovedbane,,,0a8b3eba-390b-445c-b369-3f91cf14975a,399793.622070313,26612.9969558831
367666,267000,Tinglev,Te,93.732,96.2,95.242,2,,2,516540.22650397,6087738.0184433,26,Fredericia - Padborg,Fa-Pa,Tinglev,Te,267000,98,(Lunderskov) - Tinglev,Lk-Te,26,,6/17/2026 8:54:23 AM,,"26,28",1929,Station,Hovedbane,9.2581599,54.93634073,15e7e3b1-6bcf-45f2-8e3b-bee51d10cac4,167307.284912109,9195.62576441069
367667,268098,Tinglev - Vejbæk,Te-Vk,96.2,101.9,,2,,1,,,26,Fredericia - Padborg,Fa-Pa,Tinglev - Padborg,Te-Pa,268000,99,(Tinglev) - Padborg,Te-Pa,26,,6/17/2026 8:54:23 AM,,26,2256,Fri Bane,Hovedbane,,,364e43ce-5494-41b4-98e0-aafe3dc3fddf,163503.433349609,11655.7177588277
367668,268103,Vejbæk,Vk,101.9,103.615,102.972,2,,3,519694.66285291,6080962.65356812,26,Fredericia - Padborg,Fa-Pa,Tinglev - Padborg,Te-Pa,268000,99,(Tinglev) - Padborg,Te-Pa,26,,6/17/2026 8:54:23 AM,,26,1656,Teknisk Station,Hovedbane,9.30693012,54.87533986,5cf6d103-ed2c-4c5f-8393-0a3e134c0e69,54620.4929199219,3517.96602595589
367669,268104,Vejbæk - Padborg,Vk-Pa,103.615,108.349,,2,,1,,,26,Fredericia - Padborg,Fa-Pa,Tinglev - Padborg,Te-Pa,268000,99,(Tinglev) - Padborg,Te-Pa,26,,6/17/2026 8:54:23 AM,,26,1965,Fri Bane,Hovedbane,,,59bff660-c344-4348-b0a9-ca82c685ffe7,130258.717773438,9654.53518382618
367670,269000,Padborg,Pa,108.349,110.641,109.69,2,,2,523076.82390974,6075205.58381391,26,Fredericia - Padborg,Fa-Pa,Padborg,Pa,269000,99,(Tinglev) - Padborg,Te-Pa,26,,6/17/2026 8:54:23 AM,,26,1976,Station,Hovedbane,9.35917823,54.82345952,adddee7f-acab-49a2-8d49-cf4650917742,280236.425292969,10115.7666534623
367671,269500,Padborg kombiterminal,Pak,107.914,108.679,,2,,10,522643.62877129,6076526.06407569,26,Fredericia - Padborg,Fa-Pa,Padborg,Pa,269000,99,(Tinglev) - Padborg,Te-Pa,26,,6/17/2026 8:54:23 AM,,,1693,Kombiterminal,Hovedbane,9.3525393,54.83534579,810be67f-acd9-40e9-ad07-634136d073ff,32774.4440917969,1635.90663756026
367672,269700,Padborg grænse,Pagr,110.636,110.641,110.638,2,,11,523328.20418615,6074289.79346,26,Fredericia - Padborg,Fa-Pa,Padborg,Pa,269000,99,(Tinglev) - Padborg,Te-Pa,26,,6/17/2026 8:54:23 AM,269000,26,2554,Grænsestation,Hovedbane,9.36301693,54.81521813,89f6b8b7-df38-4bf8-8020-cea43d19b65e,422.203369140625,112.691191398301
367673,271216,Snoghøj - Taulov,Sno-Tl,216.569,220.05,,2,,1,,,27,Snoghøj - Taulov,Sno-Tl,Snoghøj - Taulov,Sno-Tl,271000,27,(Snoghøj) - (Taulov),Sno-Tl,27,,6/17/2026 8:54:23 AM,,1,1812,Fri Bane,Hovedbane,,,f452e6b2-24d1-48db-9cb5-abab2d6e7e19,108219.599609375,7014.13241797668
367674,281000,Sønderborg,Sdb,0,1.108,0,7,,2,549500.06520909,6085547.5465379,28,Sønderborg - Tinglev,Sdb-Te,Sønderborg,Sdb,281000,28,Sønderborg - (Tinglev),Sdb-Te,28,,6/17/2026 8:54:23 AM,,28,1653,Station,Regionalbane,9.77218535,54.91447713,5d036304-e437-4134-b3a7-d837160abf94,46458.1828613281,2286.06293672109
367675,282002,Sønderborg - Gråsten,Sdb-Gst,1.108,15.65,,7,,1,,,28,Sønderborg - Tinglev,Sdb-Te,Sønderborg - Tinglev,Sdb-Te,282000,28,Sønderborg - (Tinglev),Sdb-Te,28,,6/17/2026 8:54:23 AM,,28,2241,Fri Bane,Regionalbane,,,a19b9fa5-d8b8-46ae-aed1-213a1378fde3,311290.037353516,29579.3518552663
367676,282015,Gråsten,Gst,15.65,16.972,16.264,7,,2,538081.17098047,6085925.25509218,28,Sønderborg - Tinglev,Sdb-Te,Sønderborg - Tinglev,Sdb-Te,282000,28,Sønderborg - (Tinglev),Sdb-Te,28,,6/17/2026 8:54:23 AM,,28,1614,Station,Regionalbane,9.59411647,54.91887239,fb34bc88-6ae6-4d42-81e6-892ff8f89798,34464.8745117188,2759.92811797258
367677,262010,Taulov - Kolding,Tl-Kd,9.662,18.55,,2,,1,,,26,Fredericia - Padborg,Fa-Pa,Fredericia - Lunderskov,Fa-Lk,262000,26,(Fredericia) - Lunderskov,Fa-Lk,26,,6/17/2026 8:54:23 AM,,26,2298,Fri Bane,Hovedbane,,,545fee4f-7c8a-43fd-859b-0d989a3677d7,315986.344726563,18024.0594885138
367678,262019,Kolding,Kd,18.55,20.908,19.905,2,,2,530415.25854657,6149497.94047026,26,Fredericia - Padborg,Fa-Pa,Fredericia - Lunderskov,Fa-Lk,262000,26,(Fredericia) - Lunderskov,Fa-Lk,26,,6/17/2026 8:54:23 AM,,26,1663,Station,Hovedbane,9.481366,55.49064984,1c79bfbe-3720-478d-865c-affbc19fe5b4,170899.388183594,10001.0320064569
367679,262022,Kolding - Lunderskov,Kd-Lk,20.908,31.6,,2,,1,,,26,Fredericia - Padborg,Fa-Pa,Fredericia - Lunderskov,Fa-Lk,262000,26,(Fredericia) - Lunderskov,Fa-Lk,26,,6/17/2026 8:54:23 AM,,26,1792,Fri Bane,Hovedbane,,,f8134768-7803-4b52-9006-363c74f7f13b,365961.01171875,21599.0888173802
367680,262509,Taulov kombiterminal,Tlk,6.185,7.932,,2,,10,540396.14374432,6155906.49024441,26,Fredericia - Padborg,Fa-Pa,Fredericia - Lunderskov,Fa-Lk,262000,26,(Fredericia) - Lunderskov,Fa-Lk,26,,6/17/2026 8:54:23 AM,,"1,26",2098,Kombiterminal,Hovedbane,9.64025269,55.5475085,47986b24-c1b5-49a1-ad32-820e3ef9a139,228036.058837891,8148.6762132199
367681,263000,Lunderskov,Lk,31.6,33.716,32.788,2,,2,519195.9408379,6148250.09082447,26,Fredericia - Padborg,Fa-Pa,Lunderskov,Lk,263000,26,(Fredericia) - Lunderskov,Fa-Lk,26,,6/17/2026 8:54:23 AM,,"26,29",1912,Station,Hovedbane,9.30372122,55.48000641,4996d523-fd3f-4742-aea8-5fb692e036db,142714.42578125,4786.76699473225
367682,264034,Lunderskov - Vamdrup,Lk-Vm,33.716,37.843,,2,,1,,,26,Fredericia - Padborg,Fa-Pa,Lunderskov - Vojens,Lk-Oj,264000,98,(Lunderskov) - Tinglev,Lk-Te,26,,6/17/2026 8:54:23 AM,,26,2237,Fri Bane,Hovedbane,,,897477f3-4d88-4001-8080-c2f9839d9ad9,243796.214599609,8581.43464837332
367683,312064,Guldager - Varde,Gu-Va,63.8,72.4,,3,,1,,,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,,1031,30725,Fri Bane,Lokalbane I,,,da42f469-66ce-4ad4-9747-e502eb0bc905,234388.494140625,17640.0162939204
367684,312071,Varde Kaserne,Vka,72.31,72.409,72.36,3,,4,466753.71879549,6163036.32424172,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,312064,1031,2315,Trinbræt,Lokalbane I,8.47220335,55.61211095,143e0874-4972-4035-be36-fb9906764fce,2845.25903320313,277.153265193545
367685,312073,Varde,Va,72.4,73.8,73.242,3,,2,467522.35799889,6163464.70427366,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,,"662,1031",30741,Station,Lokalbane I,8.48435471,55.6160119,e880d284-1287-4d3c-8bd2-f726d41d8264,80901.1474609375,3297.96928658063
367686,312074,Varde - Tistrup,Va-Tr,73.8,86.8,,4,,1,,,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,,1031,30742,Fri Bane,Lokalbane II,,,d71e561b-07f9-4172-b9f7-7409f91bacdd,378874.557617188,26786.3891725533
367687,312075,Varde Nord,Vno,75.162,75.263,75.225,4,,4,468510.9588737,6165113.7771464,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,312074,1031,2329,Trinbræt,Lokalbane II,8.49986135,55.63089405,a0a00ab5-a05c-45ee-9e64-be1ca81b7c8e,4215.4873046875,279.574575266248
367688,312081,Sig,Is,81.47,81.563,81.5,4,,4,473392.54990391,6168922.79146281,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,312074,1031,2380,Trinbræt,Lokalbane II,8.57702408,55.66541042,c2f87ec8-776e-454b-8e35-5281663d309c,1925.9794921875,226.376796413757
367689,312087,Tistrup,Tr,86.8,87.8,87.349,4,,2,474760.68645615,6174630.91945621,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,,1031,30745,Station,Lokalbane II,8.59824703,55.71677197,1feec443-7738-4592-8ee8-9d715d6f2330,31591.0502929688,2109.71374759979
367690,312088,Tistrup - Ølgod,Tr-Øg,87.8,97.4,,4,,1,,,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,,1031,30748,Fri Bane,Lokalbane II,,,4c846d11-fbee-4e29-9ddf-380a54a973ed,249374.260498047,19621.2229176403
367691,312093,Gårde,Gå,92.809,92.907,92.836,4,,4,475632.39115211,6180046.83054783,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,312088,1031,2531,Trinbræt,Lokalbane II,8.61163929,55.76547917,f7c9b91f-cd3f-4a13-849a-9e084af21513,3576.98266601563,284.351343767585
367692,312097,Ølgod,Øg,97.4,98.6,97.956,4,,2,476356.53235274,6185105.25903439,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,,1031,30751,Station,Lokalbane II,8.62274109,55.81096538,27a42bbb-1069-4ca8-b10a-652dbab52b85,51474.8149414063,2602.23137982911
367693,312100,Ølgod - Skjern,Øg-Sj,98.6,115,,4,,1,,,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,,1031,30736,Fri Bane,Lokalbane II,,,9dbad9bb-ee4b-417b-b731-18f9e524e177,465945.303710938,33717.2402306618
367694,312111,Tarm,Ta,111.07,111.24,111.083,4,,4,469995.1309946,6196232.90684093,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,91,(Varde) - Skjern,Va-Sj,31,,6/17/2026 8:54:23 AM,312100,1031,2529,Trinbræt,Lokalbane II,8.52001002,55.91059226,67ca7da2-85cf-4796-b456-4bbcf0352fb6,4671.283203125,430.337526447538
367695,292019,Brørup,Bp,19.373,19.529,19.412,2,,4,501073.77585685,6148513.77262828,29,Lunderskov - Esbjerg,Lk-Es,Lunderskov - Bramming,Lk-Bm,292000,29,(Lunderskov) - Bramming,Lk-Bm,29,,6/17/2026 8:54:23 AM,292014,1029,2526,Trinbræt,Hovedbane,9.0169906,55.48275128,1760e70c-c490-4f5b-80be-bce16101c3a9,4897.06689453125,368.931571185723
367696,292025,Holsted,Hq,25.2,26.4,25.88,2,,2,494579.09918238,6148746.00788708,29,Lunderskov - Esbjerg,Lk-Es,Lunderskov - Bramming,Lk-Bm,292000,29,(Lunderskov) - Bramming,Lk-Bm,29,,6/17/2026 8:54:23 AM,,1029,35675,Station,Hovedbane,8.91421935,55.48480921,26dcf07b-b65b-43e0-b25b-06be9821aad1,42008.44140625,2473.15741509449
367697,292028,Holsted - Bramming,Hq-Bm,26.4,38.4,,2,,1,,,29,Lunderskov - Esbjerg,Lk-Es,Lunderskov - Bramming,Lk-Bm,292000,29,(Lunderskov) - Bramming,Lk-Bm,29,,6/17/2026 8:54:23 AM,,1029,35676,Fri Bane,Hovedbane,,,5af63734-94f6-4533-8549-a4537c82eeed,323163.732421875,24430.1881546915
367698,292033,Gørding,Gø,33.186,33.356,33.28,2,,4,487352.48095083,6147051.70802276,29,Lunderskov - Esbjerg,Lk-Es,Lunderskov - Bramming,Lk-Bm,292000,29,(Lunderskov) - Bramming,Lk-Bm,29,,6/17/2026 8:54:23 AM,292028,1029,2532,Trinbræt,Hovedbane,8.7999426,55.4694513,a4c7dc26-8688-4ce9-89b5-f49d6d58be05,6457.20361328125,417.923775893998
367699,293000,Bramming,Bm,38.4,40,39.271,2,,2,481454.66576108,6146520.00661621,29,Lunderskov - Esbjerg,Lk-Es,Bramming,Bm,293000,29,(Lunderskov) - Bramming,Lk-Bm,29,,6/17/2026 8:54:23 AM,,"1029,1030",35677,Station,Hovedbane,8.70668807,55.46448566,72587de9-8421-4962-9f6f-fca4a1b5ecbf,96864.4677734375,4081.91288413904
367700,294042,Bramming - Esbjerg,Bm-Es,40,54.8,,2,,1,,,29,Lunderskov - Esbjerg,Lk-Es,Bramming - Esbjerg,Bm-Es,294000,97,(Bramming) - Esbjerg,Bm-Es,29,,6/17/2026 8:54:23 AM,,1029,35678,Fri Bane,Hovedbane,,,205732ab-03c2-4e94-be62-3a8159966846,534310.187988281,30177.4426061182
367701,294047,Tjæreborg,Tb,47.274,47.475,47.387,2,,4,473406.753583,6146786.927933,29,Lunderskov - Esbjerg,Lk-Es,Bramming - Esbjerg,Bm-Es,294000,97,(Bramming) - Esbjerg,Bm-Es,29,,6/17/2026 8:54:23 AM,294042,1029,36321,Trinbræt,Hovedbane,8.57938049,55.46651294,bef16c86-c50e-4eb2-a587-e8342f96ae36,17804.5190429688,611.93346808619
367702,294053,Jerne,Jne,53.28,53.383,53.338,2,,4,467539.7468,6147712.8898,29,Lunderskov - Esbjerg,Lk-Es,Bramming - Esbjerg,Bm-Es,294000,97,(Bramming) - Esbjerg,Bm-Es,29,,6/17/2026 8:54:23 AM,294042,1029,20945,Trinbræt,Hovedbane,8.486479,55.47447905,ae6f2afa-56c1-441c-a387-d0abd0d9924d,2614.21435546875,262.119845336984
367703,295000,Esbjerg,Es,54.8,56.4,55.7,2,,2,465766.9537,6146920.7209,29,Lunderskov - Esbjerg,Lk-Es,Esbjerg,Es,295000,97,(Bramming) - Esbjerg,Bm-Es,29,,6/17/2026 8:54:23 AM,,"1029,1031",35969,Station,Hovedbane,8.45853235,55.46724032,e93a0ab4-b5e4-4e59-9764-058be949616f,138740.467285156,5562.48337575494
367704,295901,Esbjerg Havn,Esh,0,0,0,2,,3,464997.39191475,6146538.28607231,29,Lunderskov - Esbjerg,Lk-Es,Esbjerg,Es,295000,97,(Bramming) - Esbjerg,Bm-Es,29,,6/17/2026 8:54:23 AM,,,36372,Teknisk Station,Hovedbane,8.44640889,55.46374959,f116c2c9-8aab-4936-95ba-8f5a6f1bf10e,208067.192382813,22834.8985431386
367705,302002,Bramming - Gredstedbro,Bm-Gs,0.6,7.8,,3,,1,,,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,94,(Bramming) - Ribe,Bm-Rb,30,,6/17/2026 8:54:23 AM,,1030,35970,Fri Bane,Lokalbane I,,,504b9628-e8b7-4367-9393-a03e27fc0cec,186453.315429688,14785.4559836103
367706,302005,Sejstrup,Sej,4.129,4.226,4.2,3,,4,483133.53385028,6143249.99333547,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,94,(Bramming) - Ribe,Bm-Rb,30,,6/17/2026 8:54:23 AM,302002,1030,2389,Trinbræt,Lokalbane I,8.73343879,55.43516318,f6b5bc40-3b67-40ec-95a2-f32b0d07f825,1672.90747070313,240.504338652869
367707,302007,Gredstedbro,Gs,7.8,8.8,8.464,3,,2,483606.06861683,6139048.18981507,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,94,(Bramming) - Ribe,Bm-Rb,30,,6/17/2026 8:54:23 AM,,1030,35971,Station,Lokalbane I,8.74115374,55.39742302,d30971e6-8c5f-42d8-a06d-b313a040dfd0,31947.9672851563,2057.56515351038
367708,302010,Gredstedbro - Ribe,Gs-Rb,8.8,16.2,,3,,1,,,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,94,(Bramming) - Ribe,Bm-Rb,30,,6/17/2026 8:54:23 AM,,1030,35972,Fri Bane,Lokalbane I,,,100a5064-05f6-4c91-821a-735c24c036e9,174020.976806641,15161.1554811334
367709,302015,Ribe Nørremark,Rbn,15.272,15.372,15.3,3,,4,485784.63329384,6132640.73701904,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,94,(Bramming) - Ribe,Bm-Rb,30,,6/17/2026 8:54:23 AM,302010,1030,2388,Trinbræt,Lokalbane I,8.77587673,55.33991485,6e36be85-687b-4dc5-952d-e076d7e8157e,1878.06762695313,235.760596697465
367710,302017,Ribe,Rb,16.2,17,16.697,3,,2,485420.04999599,6131271.52748274,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,94,(Bramming) - Ribe,Bm-Rb,30,,6/17/2026 8:54:23 AM,,1030,35973,Station,Lokalbane I,8.77019987,55.32760066,ef8737a6-c858-4fab-a130-b2ac8abeac5b,28129.5952148438,1790.22538833251
367711,302018,Ribe - Skærbæk,Rb-Æk,17,36.4,,4,,1,,,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,,1030,35974,Fri Bane,Lokalbane II,,,b94740d8-61f2-4afb-ab10-51a9eaa8bb49,546591.472167969,39648.9918497655
367712,302023,Hviding,Vd,23.119,23.219,23.2,4,,4,482863.1185658,6125376.6395521,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,302018,1030,2387,Trinbræt,Lokalbane II,8.73025919,55.2745475,bebca6bf-4240-4033-999c-c371ca19e614,8456.6533203125,375.468024326703
367713,302029,Rejsby,Rej,28.169,28.267,28.2,4,,4,482960.6448811,6120430.65558894,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,302018,1030,2524,Trinbræt,Lokalbane II,8.73209338,55.23010652,70ebdcc8-20a0-437e-a079-63fc856cc487,2377.61767578125,245.360131157699
367714,302033,Brøns,Brr,32.169,32.22,32.2,4,,4,483494.62956113,6116550.32974334,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,302018,1030,2386,Trinbræt,Lokalbane II,8.74071577,55.195256,632aa924-3cbd-4f54-b894-047358ddef9e,3056.57153320313,221.478010756939
367715,302037,Skærbæk,Æk,36.4,37.4,36.735,4,,2,485436.51878717,6112485.68578892,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,,1030,35975,Station,Lokalbane II,8.77142988,55.15879178,b8bf9721-3c47-46cd-b8e6-74bb9dee5605,45976.4016113281,2143.20830820915
367716,302038,Skærbæk - Bredebro,Æk-Bw,37.4,48.6,,4,,1,,,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,,1030,35976,Fri Bane,Lokalbane II,,,3668e044-44b2-4a98-8386-b9352b335553,270280.212646484,22889.1303229742
367717,302043,Døstrup Sønderjylland,Ds,42.08,42.133,42.12,4,,4,487750.72293918,6107859.5432054,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,302038,1030,2385,Trinbræt,Lokalbane II,8.80795017,55.11728318,00523bfe-9ab0-4314-8b47-166e497c8886,1878.33178710938,203.9637579534
367718,302049,Bredebro,Bw,48.6,49.4,48.99,4,,2,488715.5185254,6101179.36519514,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,,1030,35977,Station,Lokalbane II,8.8233414,55.05727634,03da499b-4cd4-4303-bf99-0b466393cbb2,26397.958984375,1727.53541251499
367719,302050,Bredebro - Tønder,Bw-Tdr,49.4,63.6,,4,,1,,,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,,1030,35978,Fri Bane,Lokalbane II,,,8be72075-342b-4d04-a46f-38fd41092216,350039.863769531,31166.3035854004
367720,302055,Visby,Vis,54.477,54.534,54.52,4,,4,487337.29561826,6095785.88113988,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,302050,1030,2384,Trinbræt,Lokalbane II,8.80200456,55.00877556,ea3230d2-d723-408f-93f9-e665807494bc,1481.72778320313,166.3295294415
367721,302061,Tønder Nord,Trn,63.223,63.323,63.3,4,,4,491100.95609602,6088021.72239056,30,Bramming - Tønder Grænse,Bm-Tdgr,Bramming - Tønder,Bm-Tdr,302000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,302050,1030,2383,Trinbræt,Lokalbane II,8.86109435,54.93908498,77f94432-a9e2-4b9b-9da8-877f0e9047ba,2388.6220703125,246.824018384032
367722,303000,Tønder,Tdr,63.6,65,63.939,4,,2,491066.26233026,6087392.61509767,30,Bramming - Tønder Grænse,Bm-Tdgr,Tønder,Tdr,303000,95,(Ribe) - Tønder,Rb-Tdr,30,,6/17/2026 8:54:23 AM,,"30,1030",35979,Station,Lokalbane II,8.86057238,54.93343089,c11848e6-7829-4c83-bdf1-9de2873ae8ef,86333.4851074219,5997.68287056876
367723,304066,Tønder - Tønder Grænse,Tdr-Tdgr,65,67.854,,4,,1,,,30,Bramming - Tønder Grænse,Bm-Tdgr,Tønder - Tønder Grænse,Tdr-Tdgr,304000,96,(Tønder) - Tønder Grænse,Tdr-Tdgr,30,,6/17/2026 8:54:23 AM,,30,35980,Fri Bane,Lokalbane II,,,c1ef9251-5894-4fa8-8c8d-b1b089d2687f,89273.8796386719,5914.7401298214
367724,304766,Tønder grænse,Tdgr,67.849,67.854,67.852,4,,11,491845.323881,6083612.4254,30,Bramming - Tønder Grænse,Bm-Tdgr,Tønder - Tønder Grænse,Tdr-Tdgr,304000,96,(Tønder) - Tønder Grænse,Tdr-Tdgr,30,,6/17/2026 8:54:23 AM,304066,30,1621,Grænsestation,Lokalbane II,8.8728382,54.89947347,ade2a46d-8b5f-4623-925a-474e5f00fc07,121.929931640625,66.3738187425967
367725,312058,Esbjerg - Guldager,Es-Gu,56.2,62.8,,3,,1,,,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,,1031,36005,Fri Bane,Lokalbane I,,,3a089269-4e60-4df4-b786-99c020286446,229532.562255859,16176.853837238
367726,312059,Spangsbjerg,Esn,58.179,58.279,58.2,3,,4,465932.4203882,6149744.24747347,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,312058,1031,2538,Trinbræt,Lokalbane I,8.46080315,55.49262214,8a09fd33-09f2-4902-842b-da2a3ca1828e,3970.1279296875,278.372742490662
367727,312060,Gjesing,Gje,60.071,60.16,60.134,3,,4,465733.36047181,6151623.81485201,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,312058,1031,2313,Trinbræt,Lokalbane I,8.45742057,55.50949666,d33982f5-c3d8-42f3-8649-266bd2af0402,3400.1083984375,254.480603227868
367728,312063,Guldager,Gu,62.8,63.8,63.273,3,,2,464678.3604788,6154593.12802359,31,Esbjerg - Struer,Es-Str,Esbjerg - Skjern,Es-Sj,312000,90,(Esbjerg) - Varde,Es-Va,31,,6/17/2026 8:54:23 AM,,1031,30722,Station,Lokalbane I,8.44033796,55.53610145,e3422856-8a7d-435c-911b-05b6e286209d,45578.7702636719,2155.69779130229
367729,314162,Ulfborg - Vemb,Uf-Vem,160.6,167.8,,4,,1,,,31,Esbjerg - Struer,Es-Str,Skjern - Holstebro,Sj-Ho,314000,92,(Skjern) - (Holstebro),Sj-Ho,31,,6/17/2026 8:54:23 AM,,1031,30774,Fri Bane,Lokalbane II,,,b5d04e7a-3302-474b-bc62-6650e0ebb006,184533.971679688,14643.5894142006
